bias,positiveness,negativeness,label
1.0,3315.0,308.0,1.0
1.0,3338.0,389.0,1.0
1.0,3191.0,49.0,1.0
1.0,3057.0,93.0,1.0
1.0,2993.0,32.0,1.0
1.0,978.0,408.0,1.0
1.0,3014.0,7.0,1.0
1.0,3122.0,288.0,1.0
1.0,3065.0,64.0,1.0
1.0,2990.0,47.0,1.0
1.0,564.0,2.0,1.0
1.0,1242.0,791.0,1.0
1.0,2961.0,2.0,1.0
1.0,3785.0,119.0,1.0
1.0,526.0,0.0,1.0
1.0,2981.0,19.0,1.0
1.0,3828.0,377.0,1.0
1.0,4785.0,698.0,1.0
1.0,2965.0,6.0,1.0
1.0,1150.0,487.0,1.0
1.0,3206.0,118.0,1.0
1.0,1087.0,671.0,1.0
1.0,3150.0,185.0,1.0
1.0,3079.0,113.0,1.0
1.0,669.0,206.0,1.0
1.0,2990.0,21.0,1.0
1.0,635.0,130.0,1.0
1.0,3669.0,775.0,1.0
1.0,3084.0,145.0,1.0
1.0,3067.0,55.0,1.0
1.0,869.0,430.0,1.0
1.0,6136.0,38.0,1.0
1.0,1072.0,94.0,1.0
1.0,3184.0,260.0,1.0
1.0,589.0,30.0,1.0
1.0,541.0,1.0,1.0
1.0,978.0,336.0,1.0
1.0,2965.0,3.0,1.0
1.0,767.0,128.0,1.0
1.0,3021.0,9.0,1.0
1.0,2961.0,15.0,1.0
1.0,3319.0,289.0,1.0
1.0,3007.0,34.0,1.0
1.0,4425.0,628.0,1.0
1.0,3510.0,259.0,1.0
1.0,2977.0,28.0,1.0
1.0,3200.0,185.0,1.0
1.0,695.0,31.0,1.0
1.0,3275.0,350.0,1.0
1.0,3572.0,135.0,1.0
1.0,3583.0,128.0,1.0
1.0,3242.0,472.0,1.0
1.0,3510.0,120.0,1.0
1.0,278.0,225.0,1.0
1.0,634.0,106.0,1.0
1.0,2978.0,8.0,1.0
1.0,3069.0,74.0,1.0
1.0,3254.0,115.0,1.0
1.0,603.0,72.0,1.0
1.0,3159.0,131.0,1.0
1.0,3035.0,26.0,1.0
1.0,3014.0,43.0,1.0
1.0,203.0,309.0,1.0
1.0,3189.0,120.0,1.0
1.0,1155.0,146.0,1.0
1.0,3482.0,302.0,1.0
1.0,3097.0,113.0,1.0
1.0,594.0,54.0,1.0
1.0,3671.0,478.0,1.0
1.0,851.0,165.0,1.0
1.0,3316.0,159.0,1.0
1.0,3159.0,342.0,1.0
1.0,1473.0,720.0,1.0
1.0,727.0,29.0,1.0
1.0,3214.0,232.0,1.0
1.0,776.0,240.0,1.0
1.0,4607.0,1241.0,1.0
1.0,3052.0,255.0,1.0
1.0,3531.0,120.0,1.0
1.0,3313.0,261.0,1.0
1.0,3433.0,522.0,1.0
1.0,553.0,0.0,1.0
1.0,3482.0,96.0,1.0
1.0,3066.0,136.0,1.0
1.0,3296.0,130.0,1.0
1.0,576.0,10.0,1.0
1.0,1109.0,649.0,1.0
1.0,6462.0,416.0,1.0
1.0,3332.0,411.0,1.0
1.0,614.0,33.0,1.0
1.0,534.0,5.0,1.0
1.0,3385.0,620.0,1.0
1.0,3126.0,184.0,1.0
1.0,618.0,130.0,1.0
1.0,2989.0,6.0,1.0
1.0,3694.0,207.0,1.0
1.0,3061.0,120.0,1.0
1.0,1097.0,104.0,1.0
1.0,3014.0,7.0,1.0
1.0,3887.0,598.0,1.0
1.0,3659.0,346.0,1.0
1.0,3111.0,109.0,1.0
1.0,3486.0,364.0,1.0
1.0,3029.0,28.0,1.0
1.0,4785.0,733.0,1.0
1.0,754.0,468.0,1.0
1.0,2982.0,26.0,1.0
1.0,3617.0,500.0,1.0
1.0,4091.0,685.0,1.0
1.0,3865.0,285.0,1.0
1.0,3545.0,155.0,1.0
1.0,3005.0,22.0,1.0
1.0,7269.0,1228.0,1.0
1.0,3179.0,211.0,1.0
1.0,3247.0,282.0,1.0
1.0,3487.0,99.0,1.0
1.0,2965.0,3.0,1.0
1.0,853.0,202.0,1.0
1.0,3482.0,96.0,1.0
1.0,2998.0,28.0,1.0
1.0,553.0,0.0,1.0
1.0,267.0,105.0,1.0
1.0,2135.0,70.0,1.0
1.0,3255.0,100.0,1.0
1.0,3610.0,126.0,1.0
1.0,651.0,210.0,1.0
1.0,3453.0,410.0,1.0
1.0,3123.0,118.0,1.0
1.0,3579.0,221.0,1.0
1.0,3198.0,383.0,1.0
1.0,3007.0,44.0,1.0
1.0,3105.0,225.0,1.0
1.0,2964.0,4.0,1.0
1.0,529.0,5.0,1.0
1.0,3427.0,209.0,1.0
1.0,3921.0,347.0,1.0
1.0,3659.0,116.0,1.0
1.0,891.0,466.0,1.0
1.0,723.0,192.0,1.0
1.0,3122.0,108.0,1.0
1.0,3063.0,58.0,1.0
1.0,3486.0,348.0,1.0
1.0,1243.0,306.0,1.0
1.0,3004.0,259.0,1.0
1.0,2962.0,2.0,1.0
1.0,1014.0,404.0,1.0
1.0,3320.0,397.0,1.0
1.0,839.0,373.0,1.0
1.0,3014.0,11.0,1.0
1.0,4785.0,698.0,1.0
1.0,3586.0,110.0,1.0
1.0,1077.0,391.0,1.0
1.0,2978.0,13.0,1.0
1.0,3483.0,168.0,1.0
1.0,3490.0,562.0,1.0
1.0,3437.0,226.0,1.0
1.0,3120.0,71.0,1.0
1.0,3028.0,25.0,1.0
1.0,3132.0,122.0,1.0
1.0,3722.0,688.0,1.0
1.0,3613.0,426.0,1.0
1.0,3252.0,57.0,1.0
1.0,3114.0,110.0,1.0
1.0,1255.0,779.0,1.0
1.0,3867.0,342.0,1.0
1.0,3506.0,616.0,1.0
1.0,3019.0,32.0,1.0
1.0,3609.0,574.0,1.0
1.0,3192.0,113.0,1.0
1.0,3525.0,119.0,1.0
1.0,2979.0,32.0,1.0
1.0,599.0,122.0,1.0
1.0,3267.0,192.0,1.0
1.0,2968.0,3.0,1.0
1.0,3867.0,342.0,1.0
1.0,590.0,41.0,1.0
1.0,3075.0,110.0,1.0
1.0,1331.0,356.0,1.0
1.0,680.0,136.0,1.0
1.0,3064.0,138.0,1.0
1.0,2961.0,2.0,1.0
1.0,3317.0,137.0,1.0
1.0,3422.0,528.0,1.0
1.0,122.0,3.0,1.0
1.0,3071.0,41.0,1.0
1.0,4381.0,706.0,1.0
1.0,3195.0,411.0,1.0
1.0,3022.0,39.0,1.0
1.0,3185.0,144.0,1.0
1.0,3855.0,270.0,1.0
1.0,3101.0,233.0,1.0
1.0,3403.0,434.0,1.0
1.0,3025.0,38.0,1.0
1.0,956.0,202.0,1.0
1.0,2991.0,31.0,1.0
1.0,2961.0,2.0,1.0
1.0,3192.0,193.0,1.0
1.0,6338.0,452.0,1.0
1.0,3867.0,342.0,1.0
1.0,651.0,55.0,1.0
1.0,739.0,182.0,1.0
1.0,3422.0,371.0,1.0
1.0,2960.0,2.0,1.0
1.0,3551.0,401.0,1.0
1.0,3227.0,310.0,1.0
1.0,889.0,390.0,1.0
1.0,523.0,0.0,1.0
1.0,14.0,3.0,1.0
1.0,3768.0,355.0,1.0
1.0,3486.0,348.0,1.0
1.0,3058.0,65.0,1.0
1.0,3159.0,152.0,1.0
1.0,936.0,548.0,1.0
1.0,379.0,393.0,1.0
1.0,1115.0,102.0,1.0
1.0,3079.0,137.0,1.0
1.0,1077.0,350.0,1.0
1.0,534.0,7.0,1.0
1.0,706.0,122.0,1.0
1.0,3142.0,127.0,1.0
1.0,844.0,403.0,1.0
1.0,3249.0,306.0,1.0
1.0,3549.0,128.0,1.0
1.0,3169.0,142.0,1.0
1.0,529.0,2.0,1.0
1.0,3157.0,77.0,1.0
1.0,3186.0,138.0,1.0
1.0,3867.0,342.0,1.0
1.0,4785.0,698.0,1.0
1.0,3625.0,447.0,1.0
1.0,3598.0,673.0,1.0
1.0,3214.0,204.0,1.0
1.0,2966.0,2.0,1.0
1.0,4233.0,644.0,1.0
1.0,3023.0,47.0,1.0
1.0,3501.0,99.0,1.0
1.0,3123.0,336.0,1.0
1.0,3838.0,350.0,1.0
1.0,342.0,288.0,1.0
1.0,669.0,79.0,1.0
1.0,2985.0,61.0,1.0
1.0,2978.0,3.0,1.0
1.0,2979.0,3.0,1.0
1.0,1649.0,670.0,1.0
1.0,714.0,90.0,1.0
1.0,813.0,257.0,1.0
1.0,624.0,93.0,1.0
1.0,3157.0,161.0,1.0
1.0,3065.0,75.0,1.0
1.0,613.0,75.0,1.0
1.0,3023.0,75.0,1.0
1.0,3854.0,653.0,1.0
1.0,3465.0,594.0,1.0
1.0,595.0,34.0,1.0
1.0,3220.0,257.0,1.0
1.0,3828.0,377.0,1.0
1.0,3448.0,596.0,1.0
1.0,3086.0,71.0,1.0
1.0,3678.0,216.0,1.0
1.0,541.0,16.0,1.0
1.0,535.0,0.0,1.0
1.0,594.0,17.0,1.0
1.0,534.0,18.0,1.0
1.0,2973.0,13.0,1.0
1.0,711.0,182.0,1.0
1.0,2981.0,16.0,1.0
1.0,2962.0,4.0,1.0
1.0,911.0,284.0,1.0
1.0,2982.0,17.0,1.0
1.0,3373.0,156.0,1.0
1.0,3271.0,386.0,1.0
1.0,3035.0,39.0,1.0
1.0,3521.0,559.0,1.0
1.0,2974.0,6.0,1.0
1.0,3153.0,118.0,1.0
1.0,2978.0,3.0,1.0
1.0,3332.0,72.0,1.0
1.0,3046.0,186.0,1.0
1.0,3345.0,248.0,1.0
1.0,3531.0,120.0,1.0
1.0,611.0,37.0,1.0
1.0,3652.0,208.0,1.0
1.0,3101.0,141.0,1.0
1.0,2964.0,2.0,1.0
1.0,2970.0,4.0,1.0
1.0,2961.0,2.0,1.0
1.0,2993.0,33.0,1.0
1.0,3577.0,216.0,1.0
1.0,3283.0,154.0,1.0
1.0,3717.0,343.0,1.0
1.0,3278.0,324.0,1.0
1.0,577.0,36.0,1.0
1.0,3465.0,212.0,1.0
1.0,3314.0,345.0,1.0
1.0,3369.0,246.0,1.0
1.0,3330.0,298.0,1.0
1.0,564.0,5.0,1.0
1.0,3595.0,401.0,1.0
1.0,8883.0,10.0,1.0
1.0,3496.0,345.0,1.0
1.0,3306.0,139.0,1.0
1.0,524.0,0.0,1.0
1.0,4479.0,1105.0,1.0
1.0,2963.0,6.0,1.0
1.0,3005.0,6.0,1.0
1.0,662.0,99.0,1.0
1.0,3239.0,176.0,1.0
1.0,3483.0,96.0,1.0
1.0,2962.0,2.0,1.0
1.0,3527.0,128.0,1.0
1.0,3072.0,191.0,1.0
1.0,3369.0,246.0,1.0
1.0,873.0,303.0,1.0
1.0,3092.0,59.0,1.0
1.0,526.0,1.0,1.0
1.0,3618.0,73.0,1.0
1.0,2995.0,7.0,1.0
1.0,3030.0,26.0,1.0
1.0,916.0,320.0,1.0
1.0,552.0,29.0,1.0
1.0,3574.0,180.0,1.0
1.0,3062.0,29.0,1.0
1.0,3006.0,9.0,1.0
1.0,3847.0,793.0,1.0
1.0,3550.0,582.0,1.0
1.0,3812.0,242.0,1.0
1.0,3110.0,130.0,1.0
1.0,3096.0,124.0,1.0
1.0,169.0,125.0,1.0
1.0,331.0,191.0,1.0
1.0,6755.0,334.0,1.0
1.0,554.0,2.0,1.0
1.0,3180.0,326.0,1.0
1.0,3237.0,229.0,1.0
1.0,3644.0,671.0,1.0
1.0,2970.0,4.0,1.0
1.0,2968.0,7.0,1.0
1.0,3943.0,445.0,1.0
1.0,637.0,76.0,1.0
1.0,3229.0,354.0,1.0
1.0,3170.0,110.0,1.0
1.0,3161.0,146.0,1.0
1.0,3254.0,268.0,1.0
1.0,738.0,34.0,1.0
1.0,543.0,28.0,1.0
1.0,3216.0,204.0,1.0
1.0,3223.0,428.0,1.0
1.0,582.0,25.0,1.0
1.0,3179.0,214.0,1.0
1.0,3005.0,44.0,1.0
1.0,3123.0,143.0,1.0
1.0,3434.0,245.0,1.0
1.0,2992.0,21.0,1.0
1.0,9719.0,950.0,1.0
1.0,1158.0,18.0,1.0
1.0,3250.0,271.0,1.0
1.0,3125.0,115.0,1.0
1.0,3097.0,27.0,1.0
1.0,685.0,102.0,1.0
1.0,524.0,0.0,1.0
1.0,1877.0,451.0,1.0
1.0,3055.0,18.0,1.0
1.0,3191.0,272.0,1.0
1.0,3130.0,130.0,1.0
1.0,4786.0,698.0,1.0
1.0,3095.0,245.0,1.0
1.0,3100.0,72.0,1.0
1.0,1102.0,840.0,1.0
1.0,2964.0,4.0,1.0
1.0,3003.0,24.0,1.0
1.0,3197.0,159.0,1.0
1.0,723.0,103.0,1.0
1.0,3350.0,253.0,1.0
1.0,3138.0,268.0,1.0
1.0,112.0,5.0,1.0
1.0,2976.0,16.0,1.0
1.0,17843.0,161.0,1.0
1.0,3311.0,201.0,1.0
1.0,3150.0,99.0,1.0
1.0,4118.0,456.0,1.0
1.0,3192.0,218.0,1.0
1.0,3272.0,307.0,1.0
1.0,4095.0,440.0,1.0
1.0,625.0,88.0,1.0
1.0,3825.0,281.0,1.0
1.0,3363.0,325.0,1.0
1.0,3025.0,99.0,1.0
1.0,4095.0,440.0,1.0
1.0,3190.0,124.0,1.0
1.0,623.0,38.0,1.0
1.0,195.0,57.0,1.0
1.0,3308.0,500.0,1.0
1.0,3216.0,295.0,1.0
1.0,693.0,198.0,1.0
1.0,3484.0,96.0,1.0
1.0,3476.0,357.0,1.0
1.0,3487.0,96.0,1.0
1.0,3693.0,395.0,1.0
1.0,2969.0,8.0,1.0
1.0,460.0,586.0,1.0
1.0,563.0,18.0,1.0
1.0,5946.0,18.0,1.0
1.0,2991.0,31.0,1.0
1.0,532.0,2.0,1.0
1.0,194.0,66.0,1.0
1.0,579.0,37.0,1.0
1.0,8895.0,7.0,1.0
1.0,4785.0,698.0,1.0
1.0,3745.0,201.0,1.0
1.0,898.0,355.0,1.0
1.0,1114.0,132.0,1.0
1.0,527.0,0.0,1.0
1.0,3176.0,201.0,1.0
1.0,3181.0,93.0,1.0
1.0,3048.0,67.0,1.0
1.0,4026.0,348.0,1.0
1.0,3095.0,69.0,1.0
1.0,3779.0,459.0,1.0
1.0,577.0,5.0,1.0
1.0,3943.0,445.0,1.0
1.0,3106.0,25.0,1.0
1.0,3122.0,109.0,1.0
1.0,3195.0,77.0,1.0
1.0,3524.0,109.0,1.0
1.0,3559.0,635.0,1.0
1.0,2964.0,15.0,1.0
1.0,3219.0,134.0,1.0
1.0,136.0,29.0,1.0
1.0,3943.0,445.0,1.0
1.0,3247.0,218.0,1.0
1.0,3084.0,86.0,1.0
1.0,3313.0,399.0,1.0
1.0,5978.0,55.0,1.0
1.0,873.0,472.0,1.0
1.0,3487.0,96.0,1.0
1.0,3250.0,178.0,1.0
1.0,3966.0,556.0,1.0
1.0,1512.0,183.0,1.0
1.0,1098.0,31.0,1.0
1.0,3629.0,193.0,1.0
1.0,8950.0,65.0,1.0
1.0,173.0,45.0,1.0
1.0,3030.0,92.0,1.0
1.0,3095.0,17.0,1.0
1.0,1162.0,564.0,1.0
1.0,3079.0,93.0,1.0
1.0,1127.0,936.0,1.0
1.0,2984.0,29.0,1.0
1.0,3153.0,217.0,1.0
1.0,1371.0,274.0,1.0
1.0,3485.0,96.0,1.0
1.0,3482.0,96.0,1.0
1.0,3123.0,315.0,1.0
1.0,537.0,4.0,1.0
1.0,3122.0,491.0,1.0
1.0,3014.0,11.0,1.0
1.0,3432.0,565.0,1.0
1.0,866.0,202.0,1.0
1.0,3246.0,255.0,1.0
1.0,1307.0,341.0,1.0
1.0,3135.0,24.0,1.0
1.0,3473.0,445.0,1.0
1.0,3364.0,259.0,1.0
1.0,541.0,0.0,1.0
1.0,3532.0,131.0,1.0
1.0,3228.0,171.0,1.0
1.0,6287.0,201.0,1.0
1.0,3605.0,366.0,1.0
1.0,3221.0,45.0,1.0
1.0,3031.0,43.0,1.0
1.0,3083.0,58.0,1.0
1.0,693.0,199.0,1.0
1.0,3164.0,174.0,1.0
1.0,4785.0,698.0,1.0
1.0,1287.0,218.0,1.0
1.0,728.0,118.0,1.0
1.0,3576.0,106.0,1.0
1.0,2978.0,13.0,1.0
1.0,3011.0,20.0,1.0
1.0,1143.0,472.0,1.0
1.0,3378.0,359.0,1.0
1.0,3472.0,447.0,1.0
1.0,3487.0,96.0,1.0
1.0,729.0,142.0,1.0
1.0,683.0,84.0,1.0
1.0,525.0,0.0,1.0
1.0,3570.0,534.0,1.0
1.0,6156.0,325.0,1.0
1.0,3483.0,96.0,1.0
1.0,3049.0,86.0,1.0
1.0,3638.0,208.0,1.0
1.0,3471.0,445.0,1.0
1.0,3038.0,84.0,1.0
1.0,3203.0,219.0,1.0
1.0,3336.0,280.0,1.0
1.0,1234.0,620.0,1.0
1.0,564.0,5.0,1.0
1.0,3563.0,131.0,1.0
1.0,4381.0,706.0,1.0
1.0,651.0,82.0,1.0
1.0,547.0,39.0,1.0
1.0,3170.0,248.0,1.0
1.0,3140.0,189.0,1.0
1.0,3050.0,167.0,1.0
1.0,3312.0,155.0,1.0
1.0,3373.0,260.0,1.0
1.0,722.0,127.0,1.0
1.0,245.0,242.0,1.0
1.0,3652.0,130.0,1.0
1.0,4785.0,698.0,1.0
1.0,3482.0,96.0,1.0
1.0,3384.0,181.0,1.0
1.0,610.0,66.0,1.0
1.0,3535.0,160.0,1.0
1.0,1314.0,305.0,1.0
1.0,572.0,45.0,1.0
1.0,3849.0,219.0,1.0
1.0,3073.0,65.0,1.0
1.0,3126.0,163.0,1.0
1.0,2965.0,5.0,1.0
1.0,1076.0,96.0,1.0
1.0,2971.0,12.0,1.0
1.0,3091.0,65.0,1.0
1.0,3163.0,345.0,1.0
1.0,3494.0,111.0,1.0
1.0,3776.0,211.0,1.0
1.0,4006.0,370.0,1.0
1.0,2966.0,3.0,1.0
1.0,1176.0,103.0,1.0
1.0,3923.0,535.0,1.0
1.0,4006.0,370.0,1.0
1.0,3212.0,106.0,1.0
1.0,1418.0,373.0,1.0
1.0,3889.0,473.0,1.0
1.0,4006.0,370.0,1.0
1.0,3580.0,627.0,1.0
1.0,693.0,266.0,1.0
1.0,2980.0,4.0,1.0
1.0,3072.0,48.0,1.0
1.0,3642.0,144.0,1.0
1.0,3085.0,261.0,1.0
1.0,3168.0,159.0,1.0
1.0,681.0,193.0,1.0
1.0,3224.0,353.0,1.0
1.0,939.0,306.0,1.0
1.0,3173.0,202.0,1.0
1.0,3276.0,324.0,1.0
1.0,1097.0,104.0,1.0
1.0,3379.0,400.0,1.0
1.0,672.0,200.0,1.0
1.0,3000.0,44.0,1.0
1.0,23753.0,203.0,1.0
1.0,881.0,209.0,1.0
1.0,4785.0,698.0,1.0
1.0,2970.0,11.0,1.0
1.0,3070.0,120.0,1.0
1.0,3003.0,49.0,1.0
1.0,3129.0,145.0,1.0
1.0,3271.0,225.0,1.0
1.0,3838.0,251.0,1.0
1.0,3531.0,120.0,1.0
1.0,3318.0,152.0,1.0
1.0,636.0,64.0,1.0
1.0,3231.0,336.0,1.0
1.0,3520.0,101.0,1.0
1.0,1200.0,940.0,1.0
1.0,3229.0,120.0,1.0
1.0,3679.0,142.0,1.0
1.0,3142.0,76.0,1.0
1.0,716.0,188.0,1.0
1.0,3065.0,226.0,1.0
1.0,3188.0,186.0,1.0
1.0,2994.0,68.0,1.0
1.0,3360.0,401.0,1.0
1.0,2990.0,37.0,1.0
1.0,3225.0,319.0,1.0
1.0,1107.0,149.0,1.0
1.0,837.0,256.0,1.0
1.0,3005.0,40.0,1.0
1.0,170.0,43.0,1.0
1.0,3296.0,130.0,1.0
1.0,6377.0,296.0,1.0
1.0,6092.0,180.0,1.0
1.0,3060.0,12.0,1.0
1.0,3169.0,143.0,1.0
1.0,2985.0,8.0,1.0
1.0,3238.0,257.0,1.0
1.0,3992.0,412.0,1.0
1.0,3493.0,353.0,1.0
1.0,3036.0,58.0,1.0
1.0,2981.0,5.0,1.0
1.0,3229.0,108.0,1.0
1.0,3482.0,491.0,1.0
1.0,3777.0,371.0,1.0
1.0,2974.0,11.0,1.0
1.0,3017.0,43.0,1.0
1.0,3573.0,230.0,1.0
1.0,2980.0,4.0,1.0
1.0,603.0,73.0,1.0
1.0,4785.0,698.0,1.0
1.0,3133.0,128.0,1.0
1.0,3364.0,205.0,1.0
1.0,2963.0,2.0,1.0
1.0,3027.0,51.0,1.0
1.0,846.0,222.0,1.0
1.0,3115.0,210.0,1.0
1.0,3083.0,94.0,1.0
1.0,4419.0,891.0,1.0
1.0,3563.0,131.0,1.0
1.0,3555.0,212.0,1.0
1.0,3072.0,36.0,1.0
1.0,3482.0,96.0,1.0
1.0,635.0,135.0,1.0
1.0,775.0,274.0,1.0
1.0,1006.0,161.0,1.0
1.0,636.0,90.0,1.0
1.0,3338.0,148.0,1.0
1.0,2962.0,2.0,1.0
1.0,3294.0,294.0,1.0
1.0,3057.0,82.0,1.0
1.0,3547.0,446.0,1.0
1.0,776.0,237.0,1.0
1.0,711.0,177.0,1.0
1.0,3126.0,142.0,1.0
1.0,3903.0,442.0,1.0
1.0,1080.0,391.0,1.0
1.0,3005.0,44.0,1.0
1.0,3803.0,402.0,1.0
1.0,578.0,24.0,1.0
1.0,3276.0,179.0,1.0
1.0,564.0,10.0,1.0
1.0,3482.0,96.0,1.0
1.0,3185.0,175.0,1.0
1.0,3439.0,686.0,1.0
1.0,3259.0,444.0,1.0
1.0,3143.0,192.0,1.0
1.0,673.0,277.0,1.0
1.0,4785.0,698.0,1.0
1.0,2979.0,22.0,1.0
1.0,3557.0,203.0,1.0
1.0,3140.0,193.0,1.0
1.0,616.0,26.0,1.0
1.0,3493.0,353.0,1.0
1.0,683.0,110.0,1.0
1.0,3140.0,149.0,1.0
1.0,3921.0,459.0,1.0
1.0,700.0,277.0,1.0
1.0,3828.0,377.0,1.0
1.0,3097.0,118.0,1.0
1.0,2992.0,59.0,1.0
1.0,851.0,346.0,1.0
1.0,3405.0,203.0,1.0
1.0,2962.0,2.0,1.0
1.0,615.0,11.0,1.0
1.0,640.0,293.0,1.0
1.0,3139.0,243.0,1.0
1.0,2969.0,2.0,1.0
1.0,3625.0,447.0,1.0
1.0,3009.0,14.0,1.0
1.0,3173.0,50.0,1.0
1.0,740.0,214.0,1.0
1.0,3482.0,498.0,1.0
1.0,3184.0,148.0,1.0
1.0,3520.0,101.0,1.0
1.0,2976.0,5.0,1.0
1.0,3164.0,119.0,1.0
1.0,3312.0,130.0,1.0
1.0,3159.0,499.0,1.0
1.0,798.0,116.0,1.0
1.0,3828.0,377.0,1.0
1.0,788.0,182.0,1.0
1.0,3682.0,403.0,1.0
1.0,3149.0,164.0,1.0
1.0,3485.0,98.0,1.0
1.0,2991.0,22.0,1.0
1.0,665.0,98.0,1.0
1.0,3073.0,201.0,1.0
1.0,2986.0,35.0,1.0
1.0,2966.0,12.0,1.0
1.0,757.0,50.0,1.0
1.0,3943.0,445.0,1.0
1.0,778.0,99.0,1.0
1.0,3207.0,140.0,1.0
1.0,2963.0,2.0,1.0
1.0,3036.0,91.0,1.0
1.0,2977.0,8.0,1.0
1.0,1378.0,730.0,1.0
1.0,3056.0,43.0,1.0
1.0,3497.0,350.0,1.0
1.0,920.0,247.0,1.0
1.0,590.0,41.0,1.0
1.0,3279.0,273.0,1.0
1.0,1026.0,279.0,1.0
1.0,3022.0,46.0,1.0
1.0,3787.0,521.0,1.0
1.0,545.0,15.0,1.0
1.0,884.0,318.0,1.0
1.0,567.0,78.0,1.0
1.0,3063.0,60.0,1.0
1.0,3834.0,764.0,1.0
1.0,113.0,8.0,1.0
1.0,196.0,197.0,1.0
1.0,3248.0,207.0,1.0
1.0,586.0,8.0,1.0
1.0,2978.0,7.0,1.0
1.0,3828.0,377.0,1.0
1.0,3400.0,266.0,1.0
1.0,1074.0,94.0,1.0
1.0,3482.0,96.0,1.0
1.0,2987.0,20.0,1.0
1.0,1144.0,136.0,1.0
1.0,3814.0,377.0,1.0
1.0,3034.0,14.0,1.0
1.0,2980.0,7.0,1.0
1.0,3075.0,105.0,1.0
1.0,955.0,314.0,1.0
1.0,739.0,147.0,1.0
1.0,690.0,184.0,1.0
1.0,3482.0,96.0,1.0
1.0,3605.0,531.0,1.0
1.0,2963.0,8.0,1.0
1.0,3009.0,69.0,1.0
1.0,203.0,309.0,1.0
1.0,3075.0,221.0,1.0
1.0,291.0,134.0,1.0
1.0,3165.0,223.0,1.0
1.0,3457.0,527.0,1.0
1.0,4785.0,698.0,1.0
1.0,3291.0,338.0,1.0
1.0,3406.0,294.0,1.0
1.0,3128.0,55.0,1.0
1.0,3143.0,330.0,1.0
1.0,3120.0,143.0,1.0
1.0,3957.0,198.0,1.0
1.0,2960.0,2.0,1.0
1.0,3549.0,133.0,1.0
1.0,3563.0,483.0,1.0
1.0,3031.0,26.0,1.0
1.0,2968.0,7.0,1.0
1.0,705.0,51.0,1.0
1.0,3111.0,50.0,1.0
1.0,2961.0,2.0,1.0
1.0,153.0,77.0,1.0
1.0,617.0,48.0,1.0
1.0,2993.0,4.0,1.0
1.0,617.0,48.0,1.0
1.0,617.0,48.0,1.0
1.0,665.0,171.0,1.0
1.0,3175.0,216.0,1.0
1.0,3739.0,518.0,1.0
1.0,3115.0,127.0,1.0
1.0,2997.0,10.0,1.0
1.0,3055.0,172.0,1.0
1.0,2982.0,16.0,1.0
1.0,3400.0,292.0,1.0
1.0,3563.0,131.0,1.0
1.0,3943.0,445.0,1.0
1.0,848.0,238.0,1.0
1.0,3125.0,30.0,1.0
1.0,848.0,238.0,1.0
1.0,848.0,238.0,1.0
1.0,2961.0,2.0,1.0
1.0,804.0,104.0,1.0
1.0,3118.0,111.0,1.0
1.0,3830.0,692.0,1.0
1.0,3037.0,58.0,1.0
1.0,3353.0,384.0,1.0
1.0,3072.0,67.0,1.0
1.0,3242.0,253.0,1.0
1.0,3767.0,295.0,1.0
1.0,710.0,182.0,1.0
1.0,574.0,62.0,1.0
1.0,3272.0,290.0,1.0
1.0,704.0,47.0,1.0
1.0,3215.0,273.0,1.0
1.0,3260.0,250.0,1.0
1.0,3668.0,488.0,1.0
1.0,1023.0,397.0,1.0
1.0,710.0,154.0,1.0
1.0,613.0,29.0,1.0
1.0,3126.0,323.0,1.0
1.0,704.0,173.0,1.0
1.0,179.0,294.0,1.0
1.0,3075.0,141.0,1.0
1.0,613.0,29.0,1.0
1.0,613.0,29.0,1.0
1.0,3081.0,71.0,1.0
1.0,3477.0,240.0,1.0
1.0,3927.0,362.0,1.0
1.0,3082.0,32.0,1.0
1.0,3931.0,522.0,1.0
1.0,542.0,32.0,1.0
1.0,3160.0,41.0,1.0
1.0,2983.0,13.0,1.0
1.0,3363.0,457.0,1.0
1.0,1078.0,315.0,1.0
1.0,526.0,2.0,1.0
1.0,3379.0,253.0,1.0
1.0,3688.0,247.0,1.0
1.0,1272.0,817.0,1.0
1.0,3158.0,87.0,1.0
1.0,3924.0,510.0,1.0
1.0,1157.0,166.0,1.0
1.0,3163.0,214.0,1.0
1.0,3400.0,324.0,1.0
1.0,3459.0,636.0,1.0
1.0,2994.0,17.0,1.0
1.0,4381.0,706.0,1.0
1.0,839.0,289.0,1.0
1.0,1105.0,127.0,1.0
1.0,3050.0,167.0,1.0
1.0,3240.0,183.0,1.0
1.0,1097.0,406.0,1.0
1.0,3482.0,96.0,1.0
1.0,3968.0,386.0,1.0
1.0,759.0,232.0,1.0
1.0,735.0,128.0,1.0
1.0,3333.0,363.0,1.0
1.0,3386.0,378.0,1.0
1.0,2981.0,49.0,1.0
1.0,3159.0,108.0,1.0
1.0,3298.0,130.0,1.0
1.0,3680.0,260.0,1.0
1.0,3445.0,372.0,1.0
1.0,3482.0,96.0,1.0
1.0,3014.0,35.0,1.0
1.0,3156.0,67.0,1.0
1.0,3129.0,105.0,1.0
1.0,3052.0,255.0,1.0
1.0,3507.0,120.0,1.0
1.0,3112.0,93.0,1.0
1.0,3159.0,128.0,1.0
1.0,850.0,45.0,1.0
